wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:15:59,0.13,1,0,0,0,0,0,0,0,0,LOW
23:15:59,0.21,2,0,0,0,0,0,0,0,0,LOW
23:15:59,0.3,3,0,0,0,0,0,0,0,0,LOW
23:16:00,0.37,4,0,0,0,0,0,0,0,0,LOW
23:16:00,0.45,5,0,0,0,0,0,0,0,0,LOW
23:16:00,0.54,6,0,0,0,0,0,0,0,0,LOW
23:16:00,0.63,7,0,0,0,0,0,0,0,0,LOW
23:16:00,0.72,8,0,0,0,0,0,0,0,0,LOW
23:16:00,0.81,9,0,0,0,0,0,0,0,0,LOW
23:16:00,0.89,10,0,0,0,0,0,0,0,0,LOW
23:16:00,1.06,11,0,0,0,0,0,0,0,0,LOW
23:16:00,1.18,12,0,0,0,0,0,0,0,0,LOW
23:16:00,1.33,13,0,0,0,0,0,0,0,0,LOW
23:16:01,1.41,14,0,0,0,0,0,0,0,0,LOW
23:16:01,1.49,15,0,0,0,0,0,0,0,0,LOW
23:16:01,1.56,16,0,0,0,0,0,0,0,0,LOW
23:16:01,1.64,17,0,0,0,0,0,0,0,0,LOW
23:16:01,1.71,18,0,0,0,0,0,0,0,0,LOW
23:16:01,1.79,19,0,0,0,0,0,0,0,0,LOW
23:16:01,1.87,20,0,0,0,0,0,0,0,0,LOW
23:16:01,2.0,21,0,0,0,0,0,0,0,0,LOW
23:16:01,2.1,22,0,0,0,0,0,0,0,0,LOW
23:16:01,2.19,23,0,0,0,0,0,0,0,0,LOW
23:16:01,2.31,24,0,0,0,0,0,0,0,0,LOW
23:16:02,2.4,25,0,0,0,0,0,0,0,0,LOW
23:16:02,2.49,26,0,0,0,0,0,0,0,0,LOW
23:16:02,2.57,27,0,0,0,0,0,0,0,0,LOW
23:16:02,2.65,28,0,0,0,0,0,0,0,0,LOW
23:16:02,2.73,29,0,0,0,0,0,0,0,0,LOW
23:16:02,2.8,30,0,0,0,0,0,0,0,0,LOW
23:16:02,2.87,31,0,0,0,0,0,0,0,0,LOW
23:16:02,2.94,32,0,0,0,0,0,0,0,0,LOW
23:16:02,3.02,33,0,0,0,0,0,0,0,0,LOW
23:16:02,3.1,34,0,0,0,0,0,0,0,0,LOW
23:16:02,3.18,35,0,0,0,0,0,0,0,0,LOW
