wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:15:41,0.15,1,0,0,0,0,0,0,0,0,LOW
23:15:41,0.23,2,0,0,0,0,0,0,0,0,LOW
23:15:41,0.31,3,0,0,0,0,0,0,0,0,LOW
23:15:41,0.83,4,0,0,0,0,0,0,0,0,LOW
23:15:42,1.03,5,0,0,0,0,0,0,0,0,LOW
23:15:42,1.18,6,0,0,0,0,0,0,0,0,LOW
23:15:42,1.33,7,0,0,0,0,0,0,0,0,LOW
23:15:42,1.48,8,0,0,0,0,0,0,0,0,LOW
23:15:42,1.8,9,0,0,0,0,0,0,0,0,LOW
23:15:43,1.96,10,0,0,0,0,0,0,0,0,LOW
23:15:43,2.1,11,0,0,0,0,0,0,0,0,LOW
23:15:43,2.23,12,0,0,0,0,0,0,0,0,LOW
23:15:43,2.35,13,0,0,0,0,0,0,0,0,LOW
23:15:43,2.51,14,0,0,0,0,0,0,0,0,LOW
23:15:43,2.68,15,0,0,0,0,0,0,0,0,LOW
23:15:43,2.79,16,0,0,0,0,0,0,0,0,LOW
23:15:44,2.92,17,0,0,0,0,0,0,0,0,LOW
23:15:44,3.04,18,0,0,0,0,0,0,0,0,LOW
23:15:44,3.14,19,0,0,0,0,0,0,0,0,LOW
23:15:44,3.27,20,0,0,0,0,0,0,0,0,LOW
23:15:44,3.41,21,0,0,0,0,0,0,0,0,LOW
23:15:44,3.5,22,0,0,0,0,0,0,0,0,LOW
23:15:44,3.62,23,0,0,0,0,0,0,0,0,LOW
23:15:44,3.76,24,0,0,0,0,0,0,0,0,LOW
23:15:45,3.86,25,0,0,0,0,0,0,0,0,LOW
23:15:45,4.0,26,0,0,0,0,0,0,0,0,LOW
23:15:45,4.1,27,0,0,0,0,0,0,0,0,LOW
23:15:45,4.21,28,0,0,0,0,0,0,0,0,LOW
23:15:45,4.36,29,0,0,0,0,0,0,0,0,LOW
23:15:45,4.55,30,0,0,0,0,0,0,0,0,LOW
23:15:45,4.69,31,0,0,0,0,0,0,0,0,LOW
23:15:45,4.8,32,0,0,0,0,0,0,0,0,LOW
23:15:46,4.93,33,0,0,0,0,0,0,0,0,LOW
23:15:46,5.04,34,0,0,0,0,0,0,0,0,LOW
23:15:46,5.16,35,0,0,0,0,0,0,0,0,LOW
23:15:46,5.27,36,0,0,0,0,0,0,0,0,LOW
23:15:46,5.41,37,0,0,0,0,0,0,0,0,LOW
23:15:46,5.51,38,0,0,0,0,0,0,0,0,LOW
23:15:46,5.61,39,0,0,0,0,0,0,0,0,LOW
23:15:46,5.72,40,0,0,0,0,0,0,0,0,LOW
23:15:47,5.86,41,0,0,0,0,0,0,0,0,LOW
23:15:47,5.97,42,0,0,0,0,0,0,0,0,LOW
23:15:47,6.07,43,1,1,0,0,0,0,0,2,LOW
23:15:47,6.18,44,1,1,0,0,0,0,0,2,LOW
23:15:47,6.3,45,1,1,0,0,0,0,0,2,LOW
23:15:47,6.43,46,1,1,0,0,0,0,0,2,LOW
23:15:47,6.53,47,1,1,0,0,0,0,0,2,LOW
23:15:47,6.64,48,1,1,0,0,0,0,0,2,LOW
23:15:47,6.77,49,1,1,0,0,0,0,0,2,LOW
23:15:48,6.91,50,1,1,0,0,0,0,0,2,LOW
23:15:48,7.0,51,1,1,0,0,0,0,0,2,LOW
23:15:48,7.09,52,1,1,0,0,0,0,0,2,LOW
23:15:48,7.2,53,1,1,0,0,0,0,0,2,LOW
23:15:48,7.35,54,1,1,0,0,0,0,0,2,LOW
23:15:48,7.5,55,1,1,0,0,0,0,0,2,LOW
23:15:48,7.61,56,1,1,0,0,0,0,0,2,LOW
23:15:48,7.76,57,1,1,0,0,0,0,0,2,LOW
23:15:49,7.88,58,1,1,0,0,0,0,0,2,LOW
23:15:49,7.99,59,1,1,0,0,0,0,0,2,LOW
23:15:49,8.13,60,1,1,0,0,0,0,0,2,LOW
23:15:49,8.23,61,1,1,0,0,0,0,0,2,LOW
23:15:49,8.35,62,1,1,0,0,0,0,0,2,LOW
23:15:49,8.49,63,1,1,0,0,0,0,0,2,LOW
23:15:49,8.61,64,1,1,0,0,0,0,0,2,LOW
23:15:49,8.73,65,1,1,0,0,0,0,0,2,LOW
23:15:49,8.83,66,0,1,1,0,0,0,0,0,LOW
23:15:50,8.93,67,0,1,1,0,0,0,0,0,LOW
23:15:50,9.09,68,0,1,1,0,0,0,0,0,LOW
23:15:50,9.2,69,0,1,1,0,0,0,0,0,LOW
23:15:50,9.33,70,0,1,1,0,0,0,0,0,LOW
23:15:50,9.45,71,0,1,1,0,0,0,0,0,LOW
23:15:50,9.56,72,0,1,1,0,0,0,0,0,LOW
23:15:50,9.66,73,0,1,1,0,0,0,0,0,LOW
23:15:50,9.76,74,0,1,1,0,0,0,0,0,LOW
23:15:51,9.87,75,0,1,1,0,0,0,0,0,LOW
23:15:51,9.99,76,0,1,1,0,0,0,0,0,LOW
23:15:51,10.1,77,0,1,1,0,0,0,0,0,LOW
23:15:51,10.21,78,0,1,1,0,0,0,0,0,LOW
23:15:51,10.32,79,0,1,1,0,0,0,0,0,LOW
23:15:51,10.42,80,0,1,1,0,0,0,0,0,LOW
23:15:51,10.52,81,0,1,1,0,0,0,0,0,LOW
23:15:51,10.62,82,0,1,1,0,0,0,0,0,LOW
23:15:51,10.75,83,0,1,1,0,0,0,0,0,LOW
