wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:12:34,0.29,3,10,0,0,0,0,0,0,17,LOW
11:12:34,0.41,6,10,0,0,0,0,0,0,17,LOW
11:12:34,0.54,9,10,0,0,0,0,0,0,17,LOW
11:12:35,0.65,12,10,0,0,0,0,0,0,17,LOW
11:12:35,0.76,15,10,0,0,0,0,0,0,17,LOW
11:12:35,0.86,18,10,0,0,0,0,0,0,17,LOW
11:12:35,0.97,21,10,0,0,0,0,0,0,17,LOW
11:12:35,1.08,24,10,0,0,0,0,0,0,17,LOW
11:12:35,1.2,27,10,0,0,0,0,0,0,17,LOW
11:12:35,1.32,30,10,0,0,0,0,0,0,17,LOW
11:12:35,1.43,33,10,0,0,0,0,0,0,17,LOW
11:12:35,1.54,36,10,0,0,0,0,0,0,17,LOW
11:12:36,1.66,39,10,0,0,0,0,0,0,17,LOW
11:12:36,1.77,42,10,0,0,0,0,0,0,17,LOW
11:12:36,1.89,45,10,0,0,0,0,0,0,17,LOW
11:12:36,2.03,48,10,0,0,0,0,0,0,17,LOW
11:12:36,2.28,51,10,0,0,0,0,0,0,17,LOW
11:12:36,2.57,54,10,0,0,0,0,0,0,17,LOW
11:12:37,2.84,57,9,0,1,0,0,0,0,15,LOW
11:12:37,3.09,60,9,0,1,0,0,0,0,15,LOW
11:12:37,3.33,63,9,0,1,0,0,0,0,15,LOW
11:12:37,3.57,66,9,0,1,0,0,0,0,15,LOW
11:12:38,3.78,69,9,0,1,0,0,0,0,15,LOW
11:12:38,3.98,72,9,0,1,0,0,0,0,15,LOW
11:12:38,4.19,75,9,0,1,0,0,0,0,15,LOW
11:12:38,4.42,78,10,0,1,0,0,0,0,17,LOW
11:12:39,4.77,81,10,0,1,0,0,0,0,17,LOW
11:12:39,5.0,84,10,0,1,0,0,0,0,17,LOW
11:12:39,5.43,87,10,0,1,0,0,0,0,17,LOW
11:12:40,5.92,90,10,0,1,0,0,0,0,17,LOW
11:12:40,6.12,93,10,0,1,0,0,0,0,17,LOW
11:12:40,6.39,96,10,0,1,0,0,0,0,17,LOW
11:12:40,6.58,99,10,0,1,0,0,0,0,17,LOW
11:12:41,6.79,102,10,0,1,0,0,0,0,17,LOW
11:12:41,7.05,105,10,0,1,0,0,0,0,17,LOW
11:12:41,7.3,108,10,0,1,0,0,0,0,17,LOW
11:12:41,7.54,111,10,0,1,0,0,0,0,17,LOW
11:12:42,7.78,114,10,0,1,0,0,0,0,17,LOW
11:12:42,8.01,117,10,0,1,0,0,0,0,17,LOW
11:12:42,8.24,120,10,0,1,0,0,0,0,17,LOW
11:12:42,8.41,123,10,0,1,0,0,0,0,17,LOW
11:12:43,8.7,126,10,0,1,0,0,0,0,17,LOW
11:12:43,9.0,129,10,0,1,0,0,0,0,17,LOW
11:12:43,9.32,132,10,0,1,0,0,0,0,17,LOW
11:12:43,9.57,135,10,0,1,0,0,0,0,17,LOW
11:12:44,9.8,138,10,0,1,0,0,0,0,17,LOW
11:12:44,10.03,141,10,0,1,0,0,0,0,17,LOW
11:12:44,10.24,144,10,0,1,0,0,0,0,17,LOW
11:12:44,10.48,147,10,0,1,0,0,0,0,17,LOW
11:12:45,10.68,150,10,0,1,0,0,0,0,17,LOW
11:12:45,10.9,153,10,0,1,0,0,0,0,17,LOW
11:12:45,11.1,156,10,0,1,0,0,0,0,17,LOW
11:12:45,11.31,159,10,0,1,0,0,0,0,17,LOW
11:12:45,11.52,162,10,0,1,0,0,0,0,17,LOW
11:12:46,11.73,165,10,0,1,0,0,0,0,17,LOW
11:12:46,11.94,168,10,0,1,0,0,0,0,17,LOW
11:12:46,12.16,171,10,0,1,0,0,0,0,17,LOW
11:12:46,12.35,174,10,0,1,0,0,0,0,17,LOW
11:12:46,12.58,177,10,0,1,0,0,0,0,17,LOW
11:12:47,12.82,180,10,0,1,0,0,0,0,17,LOW
11:12:47,13.1,183,10,0,1,0,0,0,0,17,LOW
11:12:47,13.4,186,10,0,1,0,0,0,0,17,LOW
11:12:48,13.65,189,10,0,1,0,0,0,0,17,LOW
11:12:48,13.88,192,10,0,1,0,0,0,0,17,LOW
11:12:48,14.12,195,10,0,1,0,0,0,0,17,LOW
11:12:48,14.38,198,10,0,1,0,0,0,0,17,LOW
11:12:49,14.69,201,11,0,1,0,0,0,0,18,LOW
11:12:49,14.96,204,11,0,1,0,0,0,0,18,LOW
11:12:49,15.25,207,11,0,1,0,0,0,0,18,LOW
11:12:49,15.49,210,11,0,1,0,0,0,0,18,LOW
11:12:50,15.78,213,11,0,1,0,0,0,0,18,LOW
11:12:50,16.08,216,11,0,1,0,0,0,0,18,LOW
11:12:50,16.34,219,11,0,1,0,0,0,0,18,LOW
11:12:50,16.6,222,11,0,1,0,0,0,0,18,LOW
11:12:51,16.82,225,11,0,1,0,0,0,0,18,LOW
11:12:51,17.07,228,11,0,1,0,0,0,0,18,LOW
11:12:51,17.29,231,11,0,1,0,0,0,0,18,LOW
11:12:52,17.74,234,11,0,1,0,0,0,0,18,LOW
11:12:52,18.26,237,11,0,1,0,0,0,0,18,LOW
11:12:52,18.64,240,11,0,1,0,0,0,0,18,LOW
