wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:18:42,0.14,3,0,0,0,0,0,0,0,0,LOW
23:18:42,0.24,6,0,0,0,0,0,0,0,0,LOW
23:18:42,0.33,9,0,0,0,0,0,0,0,0,LOW
23:18:42,0.42,12,0,0,0,0,0,0,0,0,LOW
23:18:42,0.52,15,0,0,0,0,0,0,0,0,LOW
23:18:43,0.68,18,0,0,0,0,0,0,0,0,LOW
23:18:43,0.84,21,0,0,0,0,0,0,0,0,LOW
23:18:43,0.97,24,0,0,0,0,0,0,0,0,LOW
23:18:43,1.1,27,0,0,0,0,0,0,0,0,LOW
23:18:43,1.27,30,0,0,0,0,0,0,0,0,LOW
23:18:43,1.42,33,0,0,0,0,0,0,0,0,LOW
23:18:43,1.57,36,0,0,0,0,0,0,0,0,LOW
23:18:44,1.72,39,0,0,0,0,0,0,0,0,LOW
23:18:44,1.89,42,0,0,0,0,0,0,0,0,LOW
23:18:44,2.05,45,0,0,0,0,0,0,0,0,LOW
23:18:44,2.17,48,0,0,0,0,0,0,0,0,LOW
23:18:44,2.32,51,0,0,0,0,0,0,0,0,LOW
23:18:44,2.47,54,0,0,0,0,0,0,0,0,LOW
23:18:44,2.59,57,0,0,0,0,0,0,0,0,LOW
23:18:45,2.73,60,0,0,0,0,0,0,0,0,LOW
23:18:45,2.85,63,0,0,0,0,0,0,0,0,LOW
23:18:45,3.01,66,0,0,0,0,0,0,0,0,LOW
23:18:45,3.18,69,0,0,1,0,0,0,0,0,LOW
23:18:45,3.31,72,0,0,1,0,0,0,0,0,LOW
23:18:45,3.44,75,0,0,1,0,0,0,0,0,LOW
23:18:45,3.58,78,0,0,1,0,0,0,0,0,LOW
23:18:46,3.7,81,0,0,1,0,0,0,0,0,LOW
23:18:46,3.83,84,0,0,1,0,0,0,0,0,LOW
23:18:46,3.98,87,0,0,1,0,0,0,0,0,LOW
23:18:46,4.1,90,0,0,1,0,0,0,0,0,LOW
23:18:46,4.26,93,0,0,1,0,0,0,0,0,LOW
23:18:46,4.39,96,0,0,1,0,0,0,0,0,LOW
23:18:46,4.54,99,0,0,1,0,0,0,0,0,LOW
23:18:47,4.68,102,0,0,1,0,0,0,0,0,LOW
