wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:31:02,0.13,1,0,0,0,0,0,0,0,0,LOW
11:31:02,0.2,2,0,0,0,0,0,0,0,0,LOW
11:31:02,0.28,3,0,0,0,0,0,0,0,0,LOW
11:31:02,0.35,4,0,0,0,0,0,0,0,0,LOW
11:31:02,0.41,5,0,0,0,0,0,0,0,0,LOW
11:31:02,0.48,6,0,0,0,0,0,0,0,0,LOW
11:31:02,0.54,7,0,0,0,0,0,0,0,0,LOW
11:31:02,0.61,8,0,0,0,0,0,0,0,0,LOW
11:31:02,0.67,9,0,0,0,0,0,0,0,0,LOW
11:31:02,0.73,10,0,0,0,0,0,0,0,0,LOW
11:31:02,0.8,11,0,0,0,0,0,0,0,0,LOW
11:31:02,0.86,12,0,0,0,0,0,0,0,0,LOW
11:31:02,0.92,13,0,0,0,0,0,0,0,0,LOW
11:31:03,0.98,14,0,0,0,0,0,0,0,0,LOW
11:31:03,1.04,15,0,0,0,0,0,0,0,0,LOW
11:31:03,1.1,16,0,0,0,0,0,0,0,0,LOW
11:31:03,1.16,17,0,0,0,0,0,0,0,0,LOW
11:31:03,1.22,18,0,0,0,0,0,0,0,0,LOW
11:31:03,1.29,19,0,0,0,0,0,0,0,0,LOW
11:31:03,1.35,20,0,0,0,0,0,0,0,0,LOW
11:31:03,1.41,21,0,0,0,0,0,0,0,0,LOW
11:31:03,1.47,22,0,0,0,0,0,0,0,0,LOW
11:31:03,1.54,23,0,0,0,0,0,0,0,0,LOW
11:31:03,1.6,24,0,0,0,0,0,0,0,0,LOW
11:31:03,1.67,25,0,0,0,0,0,0,0,0,LOW
11:31:03,1.72,26,0,0,0,0,0,0,0,0,LOW
11:31:03,1.8,27,0,0,0,0,0,0,0,0,LOW
11:31:03,1.86,28,0,0,0,0,0,0,0,0,LOW
