wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:18:42,0.14,3,0,0,0,0,0,0,0,0,LOW
23:18:42,0.24,6,0,0,0,0,0,0,0,0,LOW
23:18:42,0.33,9,0,0,0,0,0,0,0,0,LOW
23:18:42,0.42,12,0,0,0,0,0,0,0,0,LOW
23:18:42,0.52,15,0,0,0,0,0,0,0,0,LOW
23:18:43,0.67,18,0,0,0,0,0,0,0,0,LOW
23:18:43,0.83,21,0,0,0,0,0,0,0,0,LOW
23:18:43,0.94,24,0,0,0,0,0,0,0,0,LOW
23:18:43,1.09,27,0,0,0,0,0,0,0,0,LOW
23:18:43,1.23,30,0,0,0,0,0,0,0,0,LOW
23:18:43,1.39,33,0,0,0,0,0,0,0,0,LOW
23:18:43,1.52,36,0,0,0,0,0,0,0,0,LOW
23:18:44,1.7,39,0,0,0,0,0,0,0,0,LOW
23:18:44,1.84,42,0,0,0,0,0,0,0,0,LOW
23:18:44,2.02,45,0,0,0,0,0,0,0,0,LOW
23:18:44,2.14,48,0,0,0,0,0,0,0,0,LOW
23:18:44,2.28,51,0,0,0,0,0,0,0,0,LOW
23:18:44,2.42,54,0,0,0,0,0,0,0,0,LOW
23:18:44,2.56,57,0,0,0,0,0,0,0,0,LOW
23:18:45,2.69,60,0,0,0,0,0,0,0,0,LOW
23:18:45,2.82,63,0,0,0,0,0,0,0,0,LOW
23:18:45,2.95,66,0,0,0,0,0,0,0,0,LOW
23:18:45,3.12,69,0,0,0,0,0,0,0,0,LOW
23:18:45,3.26,72,0,0,0,0,0,0,0,0,LOW
23:18:45,3.38,75,0,0,0,0,0,0,0,0,LOW
23:18:45,3.5,78,0,0,0,0,0,0,0,0,LOW
23:18:45,3.63,81,0,0,0,0,0,0,0,0,LOW
23:18:46,3.76,84,0,0,0,0,0,0,0,0,LOW
23:18:46,3.88,87,0,0,0,0,0,0,0,0,LOW
23:18:46,4.01,90,0,0,0,0,0,0,0,0,LOW
23:18:46,4.14,93,0,0,0,0,0,0,0,0,LOW
23:18:46,4.26,96,0,0,0,0,0,0,0,0,LOW
23:18:46,4.37,99,0,0,0,0,0,0,0,0,LOW
23:18:46,4.5,102,0,0,0,0,0,0,0,0,LOW
