wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:31:04,0.11,1,0,0,0,0,0,0,0,0,LOW
11:31:04,0.17,2,0,0,0,0,0,0,0,0,LOW
11:31:04,0.24,3,0,0,0,0,0,0,0,0,LOW
11:31:04,0.31,4,0,0,0,0,0,0,0,0,LOW
11:31:04,0.39,5,0,0,0,0,0,0,0,0,LOW
11:31:04,0.45,6,0,0,0,0,0,0,0,0,LOW
11:31:04,0.52,7,0,0,0,0,0,0,0,0,LOW
11:31:05,0.58,8,0,0,0,0,0,0,0,0,LOW
11:31:05,0.65,9,0,0,0,0,0,0,0,0,LOW
11:31:05,0.71,10,0,0,0,0,0,0,0,0,LOW
11:31:05,0.78,11,0,0,0,0,0,0,0,0,LOW
11:31:05,0.83,12,0,0,0,0,0,0,0,0,LOW
11:31:05,0.9,13,0,0,0,0,0,0,0,0,LOW
11:31:05,0.96,14,0,0,0,0,0,0,0,0,LOW
11:31:05,1.02,15,0,0,0,0,0,0,0,0,LOW
11:31:05,1.08,16,0,0,0,0,0,0,0,0,LOW
11:31:05,1.15,17,0,0,0,0,0,0,0,0,LOW
11:31:05,1.21,18,0,0,0,0,0,0,0,0,LOW
11:31:05,1.27,19,0,0,0,0,0,0,0,0,LOW
11:31:05,1.33,20,0,0,0,0,0,0,0,0,LOW
11:31:05,1.41,21,0,0,0,0,0,0,0,0,LOW
11:31:05,1.47,22,0,0,0,0,0,0,0,0,LOW
11:31:05,1.53,23,0,0,0,0,0,0,0,0,LOW
11:31:06,1.59,24,0,0,0,0,0,0,0,0,LOW
11:31:06,1.66,25,0,0,0,0,0,0,0,0,LOW
11:31:06,1.72,26,0,0,0,0,0,0,0,0,LOW
11:31:06,1.78,27,0,0,0,0,0,0,0,0,LOW
11:31:06,1.84,28,0,0,0,0,0,0,0,0,LOW
11:31:06,1.91,29,0,0,0,0,0,0,0,0,LOW
11:31:06,1.97,30,0,0,0,0,0,0,0,0,LOW
11:31:06,2.03,31,0,0,0,0,0,0,0,0,LOW
11:31:06,2.09,32,0,0,0,0,0,0,0,0,LOW
11:31:06,2.16,33,0,0,0,0,0,0,0,0,LOW
11:31:06,2.22,34,0,0,0,0,0,0,0,0,LOW
11:31:06,2.29,35,0,0,0,0,0,0,0,0,LOW
11:31:06,2.36,36,0,0,0,0,0,0,0,0,LOW
11:31:06,2.44,37,0,0,0,0,0,0,0,0,LOW
11:31:06,2.5,38,0,0,0,0,0,0,0,0,LOW
