wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
00:12:37,0.17,1,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.26,2,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.34,3,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.42,4,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.5,5,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.57,6,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.65,7,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.73,8,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.83,9,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.91,10,45,0,0,0,0,0,0,75,HIGH
00:12:37,0.99,11,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.06,12,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.14,13,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.21,14,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.29,15,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.36,16,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.44,17,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.51,18,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.58,19,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.65,20,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.72,21,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.79,22,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.86,23,45,0,0,0,0,0,0,75,HIGH
00:12:38,1.93,24,45,0,0,0,0,0,0,75,HIGH
00:12:38,2.01,25,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.07,26,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.15,27,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.21,28,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.29,29,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.36,30,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.43,31,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.5,32,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.58,33,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.64,34,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.72,35,45,0,0,0,0,0,0,75,HIGH
00:12:39,2.79,36,45,0,0,0,0,0,0,75,HIGH
