wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:12:56,0.32,1,10,0,0,0,0,0,0,17,LOW
11:12:56,0.43,2,10,0,0,0,0,0,0,17,LOW
11:12:57,0.51,3,10,0,0,0,0,0,0,17,LOW
11:12:57,0.6,4,10,0,0,0,0,0,0,17,LOW
11:12:57,0.68,5,10,0,0,0,0,0,0,17,LOW
11:12:57,0.79,6,10,0,0,0,0,0,0,17,LOW
11:12:57,0.88,7,10,0,0,0,0,0,0,17,LOW
11:12:57,0.97,8,10,0,0,0,0,0,0,17,LOW
11:12:57,1.06,9,10,0,0,0,0,0,0,17,LOW
11:12:57,1.15,10,10,0,0,0,0,0,0,17,LOW
11:12:57,1.24,11,10,0,0,0,0,0,0,17,LOW
11:12:57,1.4,12,10,0,0,0,0,0,0,17,LOW
11:12:58,1.5,13,10,0,0,0,0,0,0,17,LOW
11:12:58,1.63,14,10,0,0,0,0,0,0,17,LOW
11:12:58,1.74,15,10,0,0,0,0,0,0,17,LOW
11:12:58,1.84,16,10,0,0,0,0,0,0,17,LOW
11:12:58,1.96,17,10,0,0,0,0,0,0,17,LOW
11:12:58,2.15,18,10,0,0,0,0,0,0,17,LOW
11:12:58,2.31,19,10,0,0,0,0,0,0,17,LOW
11:12:59,2.48,20,10,0,0,0,0,0,0,17,LOW
11:12:59,2.69,21,10,0,0,0,0,0,0,17,LOW
11:12:59,2.87,22,10,0,0,0,0,0,0,17,LOW
11:12:59,3.16,23,10,0,0,0,0,0,0,17,LOW
11:13:00,4.44,24,10,0,0,0,0,0,0,17,LOW
11:13:01,4.98,25,10,0,0,0,0,0,0,17,LOW
11:13:02,5.56,26,10,0,0,0,0,0,0,17,LOW
11:13:02,5.84,27,10,0,0,0,0,0,0,17,LOW
11:13:02,6.12,28,10,0,0,0,0,0,0,17,LOW
11:13:03,6.48,29,10,0,0,0,0,0,0,17,LOW
11:13:03,6.74,30,10,0,0,0,0,0,0,17,LOW
11:13:03,6.98,31,10,0,0,0,0,0,0,17,LOW
11:13:04,7.73,32,10,0,0,0,0,0,0,17,LOW
11:13:04,8.03,33,10,0,0,0,0,0,0,17,LOW
11:13:04,8.2,34,10,0,0,0,0,0,0,17,LOW
11:13:04,8.39,35,10,0,0,0,0,0,0,17,LOW
11:13:05,8.59,36,10,0,0,0,0,0,0,17,LOW
11:13:05,8.89,37,10,0,0,0,0,0,0,17,LOW
11:13:05,9.04,38,10,0,0,0,0,0,0,17,LOW
11:13:05,9.19,39,10,0,0,0,0,0,0,17,LOW
11:13:05,9.39,40,10,0,0,0,0,0,0,17,LOW
11:13:06,9.58,41,10,0,0,0,0,0,0,17,LOW
11:13:06,9.74,42,10,0,0,0,0,0,0,17,LOW
11:13:06,9.98,43,10,0,0,0,0,0,0,17,LOW
11:13:06,10.18,44,10,0,0,0,0,0,0,17,LOW
11:13:07,10.47,45,10,0,0,0,0,0,0,17,LOW
11:13:07,10.59,46,10,0,0,0,0,0,0,17,LOW
11:13:07,10.9,47,10,0,0,0,0,0,0,17,LOW
11:13:07,11.17,48,10,0,0,0,0,0,0,17,LOW
11:13:08,11.82,49,10,0,0,0,0,0,0,17,LOW
11:13:08,12.05,50,10,0,0,0,0,0,0,17,LOW
11:13:09,12.5,51,10,0,0,0,0,0,0,17,LOW
