wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:19:04,0.15,3,10,0,0,0,0,0,0,17,LOW
23:19:05,0.24,6,10,0,0,0,0,0,0,17,LOW
23:19:05,0.32,9,10,0,0,0,0,0,0,17,LOW
23:19:05,0.4,12,10,0,0,0,0,0,0,17,LOW
23:19:05,0.49,15,10,0,0,0,0,0,0,17,LOW
23:19:05,0.57,18,10,0,0,0,0,0,0,17,LOW
23:19:05,0.66,21,10,0,0,0,0,0,0,17,LOW
23:19:05,0.74,24,10,0,0,0,0,0,0,17,LOW
23:19:05,0.83,27,10,0,0,0,0,0,0,17,LOW
23:19:05,0.91,30,10,0,0,0,0,0,0,17,LOW
23:19:05,0.99,33,10,0,0,0,0,0,0,17,LOW
23:19:05,1.07,36,10,0,0,0,0,0,0,17,LOW
23:19:05,1.15,39,10,0,0,0,0,0,0,17,LOW
23:19:06,1.23,42,10,0,0,0,0,0,0,17,LOW
23:19:06,1.32,45,10,0,0,0,0,0,0,17,LOW
23:19:06,1.4,48,10,0,0,0,0,0,0,17,LOW
23:19:06,1.48,51,10,0,0,0,0,0,0,17,LOW
23:19:06,1.56,54,10,0,0,0,0,0,0,17,LOW
23:19:06,1.64,57,10,0,0,0,0,0,0,17,LOW
23:19:06,1.73,60,10,0,0,0,0,0,0,17,LOW
23:19:06,1.81,63,10,0,0,0,0,0,0,17,LOW
23:19:06,1.89,66,10,0,0,0,0,0,0,17,LOW
23:19:06,1.97,69,9,0,1,0,0,0,0,15,LOW
23:19:06,2.06,72,9,0,1,0,0,0,0,15,LOW
23:19:06,2.14,75,9,0,1,0,0,0,0,15,LOW
23:19:06,2.22,78,9,0,1,0,0,0,0,15,LOW
23:19:07,2.3,81,9,0,1,0,0,0,0,15,LOW
23:19:07,2.38,84,9,0,1,0,0,0,0,15,LOW
23:19:07,2.47,87,9,0,1,0,0,0,0,15,LOW
23:19:07,2.55,90,9,0,1,0,0,0,0,15,LOW
23:19:07,2.63,93,9,0,1,0,0,0,0,15,LOW
23:19:07,2.72,96,9,0,1,0,0,0,0,15,LOW
23:19:07,2.8,99,9,0,1,0,0,0,0,15,LOW
23:19:07,2.88,102,9,0,1,0,0,0,0,15,LOW
23:19:07,2.96,105,9,0,1,0,0,0,0,15,LOW
23:19:07,3.04,108,9,0,1,0,0,0,0,15,LOW
23:19:07,3.12,111,9,0,1,0,0,0,0,15,LOW
23:19:07,3.2,114,9,0,1,0,0,0,0,15,LOW
23:19:08,3.29,117,9,0,1,0,0,0,0,15,LOW
23:19:08,3.38,120,9,0,1,0,0,0,0,15,LOW
23:19:08,3.46,123,9,0,1,0,0,0,0,15,LOW
23:19:08,3.58,126,9,0,1,0,0,0,0,15,LOW
23:19:08,3.72,129,9,0,1,0,0,0,0,15,LOW
23:19:08,3.86,132,9,0,1,0,0,0,0,15,LOW
23:19:08,4.0,135,9,0,1,0,0,0,0,15,LOW
23:19:08,4.15,138,9,0,1,0,0,0,0,15,LOW
23:19:09,4.3,141,8,0,2,0,0,0,0,13,LOW
23:19:09,4.41,144,8,0,2,0,0,0,0,13,LOW
23:19:09,4.56,147,8,0,2,0,0,0,0,13,LOW
23:19:09,4.69,150,8,0,2,0,0,0,0,13,LOW
23:19:09,4.84,153,8,0,2,0,0,0,0,13,LOW
23:19:09,4.98,156,8,0,2,0,0,0,0,13,LOW
23:19:09,5.13,159,8,0,2,0,0,0,0,13,LOW
23:19:10,5.28,162,8,0,2,0,0,0,0,13,LOW
23:19:10,5.4,165,8,0,2,0,0,0,0,13,LOW
23:19:10,5.53,168,8,0,2,0,0,0,0,13,LOW
23:19:10,5.66,171,8,0,2,0,0,0,0,13,LOW
23:19:10,5.81,174,8,0,2,0,0,0,0,13,LOW
23:19:10,5.93,177,8,0,2,0,0,0,0,13,LOW
23:19:10,6.06,180,8,0,2,0,0,0,0,13,LOW
23:19:10,6.19,183,8,0,2,0,0,0,0,13,LOW
23:19:11,6.32,186,8,0,2,0,0,0,0,13,LOW
23:19:11,6.47,189,8,0,2,0,0,0,0,13,LOW
23:19:11,6.59,192,8,0,2,0,0,0,0,13,LOW
23:19:11,6.74,195,8,0,2,0,0,0,0,13,LOW
23:19:11,6.85,198,8,0,2,0,0,0,0,13,LOW
23:19:11,6.96,201,8,0,2,0,0,0,0,13,LOW
23:19:11,7.09,204,8,0,2,0,0,0,0,13,LOW
23:19:11,7.21,207,7,0,3,0,0,0,0,12,LOW
23:19:12,7.35,210,7,0,3,0,0,0,0,12,LOW
23:19:12,7.46,213,6,0,4,0,0,0,0,10,LOW
23:19:12,7.59,216,6,0,4,0,0,0,0,10,LOW
23:19:12,7.71,219,6,0,4,0,0,0,0,10,LOW
23:19:12,7.86,222,6,0,4,0,0,0,0,10,LOW
23:19:12,7.97,225,6,0,4,0,0,0,0,10,LOW
23:19:12,8.08,228,6,0,4,0,0,0,0,10,LOW
