wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:15:41,0.14,1,0,0,0,0,0,0,0,0,LOW
23:15:41,0.22,2,0,0,0,0,0,0,0,0,LOW
23:15:41,0.29,3,0,0,0,0,0,0,0,0,LOW
23:15:41,0.62,4,0,0,0,0,0,0,0,0,LOW
23:15:42,1.01,5,0,0,0,0,0,0,0,0,LOW
23:15:42,1.15,6,0,0,0,0,0,0,0,0,LOW
23:15:42,1.28,7,0,0,0,0,0,0,0,0,LOW
23:15:42,1.43,8,0,0,0,0,0,0,0,0,LOW
23:15:42,1.77,9,0,0,0,0,0,0,0,0,LOW
23:15:43,1.95,10,0,0,0,0,0,0,0,0,LOW
23:15:43,2.1,11,0,0,0,0,0,0,0,0,LOW
23:15:43,2.24,12,0,0,0,0,0,0,0,0,LOW
23:15:43,2.35,13,0,0,0,0,0,0,0,0,LOW
23:15:43,2.51,14,0,0,0,0,0,0,0,0,LOW
23:15:43,2.69,15,0,0,0,0,0,0,0,0,LOW
23:15:43,2.79,16,0,0,0,0,0,0,0,0,LOW
23:15:44,2.92,17,0,0,0,0,0,0,0,0,LOW
23:15:44,3.04,18,0,0,0,0,0,0,0,0,LOW
23:15:44,3.14,19,0,0,0,0,0,0,0,0,LOW
23:15:44,3.27,20,0,0,0,0,0,0,0,0,LOW
23:15:44,3.4,21,0,0,0,0,0,0,0,0,LOW
23:15:44,3.51,22,0,0,0,0,0,0,0,0,LOW
23:15:44,3.61,23,0,0,0,0,0,0,0,0,LOW
23:15:44,3.74,24,0,0,0,0,0,0,0,0,LOW
23:15:44,3.83,25,0,0,0,0,0,0,0,0,LOW
23:15:45,3.97,26,0,0,0,0,0,0,0,0,LOW
23:15:45,4.07,27,0,0,0,0,0,0,0,0,LOW
23:15:45,4.17,28,0,0,0,0,0,0,0,0,LOW
23:15:45,4.28,29,0,0,0,0,0,0,0,0,LOW
23:15:45,4.44,30,0,0,0,0,0,0,0,0,LOW
23:15:45,4.62,31,0,0,0,0,0,0,0,0,LOW
