wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
00:08:29,0.15,2,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.24,4,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.34,6,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.44,8,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.55,10,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.63,12,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.72,14,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.8,16,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.9,18,47,0,0,0,0,0,0,78,HIGH
00:08:29,0.98,20,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.06,22,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.15,24,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.24,26,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.32,28,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.41,30,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.49,32,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.57,34,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.65,36,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.74,38,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.83,40,47,0,0,0,0,0,0,78,HIGH
00:08:30,1.91,42,47,0,0,0,0,0,0,78,HIGH
00:08:30,2.0,44,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.09,46,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.19,48,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.3,50,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.4,52,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.5,54,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.6,56,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.7,58,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.8,60,47,0,0,0,0,0,0,78,HIGH
00:08:31,2.92,62,48,0,0,0,0,0,0,80,HIGH
00:08:31,3.02,64,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.14,66,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.24,68,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.35,70,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.46,72,49,0,0,0,0,0,0,82,HIGH
00:08:32,3.57,74,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.67,76,47,0,0,0,0,0,0,78,HIGH
00:08:32,3.79,78,48,0,0,0,0,0,0,80,HIGH
00:08:32,3.89,80,47,0,0,0,0,0,0,78,HIGH
00:08:32,4.01,82,48,0,0,0,0,0,0,80,HIGH
00:08:33,4.12,84,48,0,0,0,0,0,0,80,HIGH
00:08:33,4.24,86,50,0,0,0,0,0,0,83,HIGH
00:08:33,4.35,88,50,0,0,0,0,0,0,83,HIGH
00:08:33,4.46,90,48,0,0,0,0,0,0,80,HIGH
00:08:33,4.56,92,49,0,0,0,0,0,0,82,HIGH
00:08:33,4.66,94,49,0,0,0,0,0,0,82,HIGH
00:08:33,4.76,96,50,0,0,0,0,0,0,83,HIGH
00:08:33,4.86,98,50,0,0,0,0,0,0,83,HIGH
00:08:33,4.96,100,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.07,102,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.17,104,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.27,106,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.37,108,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.47,110,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.56,112,49,0,0,0,0,0,0,82,HIGH
00:08:34,5.66,114,50,0,0,0,0,0,0,83,HIGH
00:08:34,5.75,116,49,0,0,0,0,0,0,82,HIGH
00:08:34,5.85,118,49,0,0,0,0,0,0,82,HIGH
00:08:34,5.95,120,49,0,0,0,0,0,0,82,HIGH
00:08:35,6.05,122,49,0,0,0,0,0,0,82,HIGH
00:08:35,6.14,124,50,0,0,0,0,0,0,83,HIGH
00:08:35,6.25,126,50,0,0,0,0,0,0,83,HIGH
00:08:35,6.35,128,49,0,0,0,0,0,0,82,HIGH
00:08:35,6.47,130,51,0,0,0,0,0,0,85,HIGH
00:08:35,6.58,132,51,0,0,0,0,0,0,85,HIGH
00:08:35,6.69,134,50,0,0,0,0,0,0,83,HIGH
00:08:35,6.79,136,49,0,0,0,0,0,0,82,HIGH
00:08:35,6.9,138,49,0,0,0,0,0,0,82,HIGH
00:08:35,7.0,140,49,0,0,0,0,0,0,82,HIGH
00:08:36,7.12,142,49,0,0,0,0,0,0,82,HIGH
00:08:36,7.24,144,49,0,0,0,0,0,0,82,HIGH
00:08:36,7.36,146,49,0,0,0,0,0,0,82,HIGH
00:08:36,7.45,148,49,0,0,0,0,0,0,82,HIGH
00:08:36,7.56,150,48,0,0,0,0,0,0,80,HIGH
00:08:36,7.66,152,48,0,0,0,0,0,0,80,HIGH
00:08:36,7.78,154,48,0,0,0,0,0,0,80,HIGH
00:08:36,7.9,156,48,0,0,0,0,0,0,80,HIGH
00:08:36,8.02,158,49,0,0,0,0,0,0,82,HIGH
00:08:37,8.13,160,49,0,0,0,0,0,0,82,HIGH
00:08:37,8.25,162,49,0,0,0,0,0,0,82,HIGH
00:08:37,8.36,164,49,0,0,0,0,0,0,82,HIGH
