wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:12:16,0.2,1,0,0,0,0,0,0,0,0,LOW
23:12:17,0.28,2,0,0,0,0,0,0,0,0,LOW
23:12:17,0.36,3,0,0,0,0,0,0,0,0,LOW
23:12:17,0.44,4,0,0,0,0,0,0,0,0,LOW
23:12:17,0.53,5,0,0,0,0,0,0,0,0,LOW
23:12:17,0.63,6,0,0,0,0,0,0,0,0,LOW
23:12:17,0.77,7,0,0,0,0,0,0,0,0,LOW
23:12:17,0.9,8,0,0,0,0,0,0,0,0,LOW
23:12:17,1.03,9,0,0,0,0,0,0,0,0,LOW
23:12:17,1.15,10,0,0,0,0,0,0,0,0,LOW
23:12:18,1.32,11,0,0,0,0,0,0,0,0,LOW
23:12:18,1.44,12,0,0,0,0,0,0,0,0,LOW
23:12:18,1.75,13,0,0,0,0,0,0,0,0,LOW
23:12:18,1.87,14,0,0,0,0,0,0,0,0,LOW
23:12:18,2.0,15,0,0,0,0,0,0,0,0,LOW
23:12:18,2.1,16,0,0,0,0,0,0,0,0,LOW
23:12:18,2.23,17,0,0,0,0,0,0,0,0,LOW
23:12:19,2.33,18,0,0,0,0,0,0,0,0,LOW
23:12:19,2.45,19,0,0,0,0,0,0,0,0,LOW
23:12:19,2.56,20,0,0,0,0,0,0,0,0,LOW
23:12:19,2.7,21,0,0,0,0,0,0,0,0,LOW
23:12:19,2.81,22,0,0,0,0,0,0,0,0,LOW
23:12:19,2.91,23,0,0,0,0,0,0,0,0,LOW
23:12:19,3.01,24,0,0,0,0,0,0,0,0,LOW
23:12:19,3.13,25,0,0,0,0,0,0,0,0,LOW
23:12:19,3.24,26,0,0,0,0,0,0,0,0,LOW
23:12:20,3.36,27,0,0,0,0,0,0,0,0,LOW
23:12:20,3.49,28,0,0,0,0,0,0,0,0,LOW
23:12:20,3.64,29,0,0,0,0,0,0,0,0,LOW
23:12:20,3.76,30,0,0,0,0,0,0,0,0,LOW
23:12:20,3.87,31,0,0,0,0,0,0,0,0,LOW
23:12:20,3.99,32,0,0,0,0,0,0,0,0,LOW
23:12:20,4.12,33,0,0,0,0,0,0,0,0,LOW
23:12:20,4.27,34,0,0,0,0,0,0,0,0,LOW
23:12:21,4.38,35,0,0,0,0,0,0,0,0,LOW
23:12:21,4.49,36,0,0,0,0,0,0,0,0,LOW
23:12:21,4.6,37,0,0,0,0,0,0,0,0,LOW
23:12:21,4.72,38,0,0,0,0,0,0,0,0,LOW
23:12:21,4.82,39,0,0,0,0,0,0,0,0,LOW
23:12:21,4.92,40,0,0,0,0,0,0,0,0,LOW
23:12:21,5.04,41,0,0,0,0,0,0,0,0,LOW
23:12:21,5.16,42,0,0,0,0,0,0,0,0,LOW
23:12:22,5.29,43,0,0,0,0,0,0,0,0,LOW
23:12:22,5.39,44,1,0,0,0,0,0,0,2,LOW
23:12:22,5.5,45,1,0,0,0,0,0,0,2,LOW
23:12:22,5.66,46,1,0,0,0,0,0,0,2,LOW
23:12:22,5.78,47,1,0,0,0,0,0,0,2,LOW
23:12:22,5.9,48,1,0,0,0,0,0,0,2,LOW
23:12:22,6.03,49,1,0,0,0,0,0,0,2,LOW
23:12:22,6.15,50,1,0,0,0,0,0,0,2,LOW
23:12:22,6.25,51,1,0,0,0,0,0,0,2,LOW
23:12:23,6.36,52,1,0,0,0,0,0,0,2,LOW
23:12:23,6.46,53,1,0,0,0,0,0,0,2,LOW
23:12:23,6.57,54,1,0,0,0,0,0,0,2,LOW
23:12:23,6.69,55,1,0,0,0,0,0,0,2,LOW
23:12:23,6.81,56,1,0,0,0,0,0,0,2,LOW
23:12:23,6.93,57,1,0,0,0,0,0,0,2,LOW
23:12:23,7.04,58,1,0,0,0,0,0,0,2,LOW
23:12:23,7.16,59,1,0,0,0,0,0,0,2,LOW
23:12:23,7.27,60,1,0,0,0,0,0,0,2,LOW
23:12:24,7.38,61,1,0,0,0,0,0,0,2,LOW
23:12:24,7.49,62,1,0,0,0,0,0,0,2,LOW
23:12:24,7.6,63,1,0,0,0,0,0,0,2,LOW
23:12:24,7.71,64,1,0,0,0,0,0,0,2,LOW
23:12:24,7.84,65,1,0,0,0,0,0,0,2,LOW
23:12:24,7.96,66,0,0,0,0,0,0,0,0,LOW
23:12:24,8.06,67,0,0,0,0,0,0,0,0,LOW
