wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
00:03:24,0.33,1,0,0,0,0,0,0,0,0,LOW
00:03:24,0.45,2,0,0,0,0,0,0,0,0,LOW
00:03:24,0.58,3,0,0,0,0,0,0,0,0,LOW
00:03:25,0.74,4,0,0,0,0,0,0,0,0,LOW
00:03:25,0.86,5,0,0,0,0,0,0,0,0,LOW
00:03:25,1.0,6,0,0,0,0,0,0,0,0,LOW
00:03:25,1.12,7,0,0,0,0,0,0,0,0,LOW
00:03:25,1.27,8,0,0,0,0,0,0,0,0,LOW
00:03:25,1.41,9,0,0,0,0,0,0,0,0,LOW
00:03:25,1.53,10,0,0,0,0,0,0,0,0,LOW
00:03:26,1.64,11,0,0,0,0,0,0,0,0,LOW
00:03:26,1.77,12,0,0,0,0,0,0,0,0,LOW
00:03:26,1.89,13,0,0,0,0,0,0,0,0,LOW
00:03:26,2.07,14,0,0,0,0,0,0,0,0,LOW
00:03:26,2.2,15,0,0,0,0,0,0,0,0,LOW
00:03:26,2.33,16,0,0,0,0,0,0,0,0,LOW
00:03:26,2.46,17,0,0,0,0,0,0,0,0,LOW
00:03:26,2.62,18,0,0,0,0,0,0,0,0,LOW
00:03:27,2.78,19,0,0,0,0,0,0,0,0,LOW
00:03:27,3.05,20,0,0,0,0,0,0,0,0,LOW
00:03:27,3.27,21,0,0,0,0,0,0,0,0,LOW
00:03:27,3.46,22,0,0,0,0,0,0,0,0,LOW
00:03:28,3.67,23,0,0,0,0,0,0,0,0,LOW
00:03:28,3.81,24,0,0,0,0,0,0,0,0,LOW
00:03:28,3.98,25,0,0,0,0,0,0,0,0,LOW
00:03:28,4.12,26,0,0,0,0,0,0,0,0,LOW
00:03:28,4.32,27,0,0,0,0,0,0,0,0,LOW
00:03:28,4.47,28,0,0,0,0,0,0,0,0,LOW
00:03:28,4.61,29,0,0,0,0,0,0,0,0,LOW
00:03:29,4.76,30,0,0,0,0,0,0,0,0,LOW
00:03:29,4.89,31,0,0,0,0,0,0,0,0,LOW
00:03:29,5.04,32,0,0,0,0,0,0,0,0,LOW
00:03:29,5.18,33,0,0,0,0,0,0,0,0,LOW
00:03:29,5.31,34,0,0,0,0,0,0,0,0,LOW
00:03:29,5.47,35,0,0,0,0,0,0,0,0,LOW
00:03:29,5.59,36,0,0,0,0,0,0,0,0,LOW
00:03:30,5.73,37,0,0,0,0,0,0,0,0,LOW
00:03:30,5.85,38,0,0,0,0,0,0,0,0,LOW
00:03:30,5.99,39,0,0,0,0,0,0,0,0,LOW
00:03:30,6.15,40,0,0,0,0,0,0,0,0,LOW
00:03:30,6.27,41,0,0,0,0,0,0,0,0,LOW
00:03:30,6.39,42,0,0,0,0,0,0,0,0,LOW
00:03:30,6.53,43,0,0,0,0,0,0,0,0,LOW
00:03:31,6.66,44,0,0,0,0,0,0,0,0,LOW
00:03:31,6.79,45,0,0,0,0,0,0,0,0,LOW
00:03:31,6.91,46,0,0,0,0,0,0,0,0,LOW
00:03:31,7.04,47,0,0,0,0,0,0,0,0,LOW
00:03:31,7.17,48,0,0,0,0,0,0,0,0,LOW
00:03:31,7.33,49,0,0,0,0,0,0,0,0,LOW
00:03:31,7.49,50,0,0,0,0,0,0,0,0,LOW
00:03:31,7.62,51,0,0,0,0,0,0,0,0,LOW
00:03:32,7.78,52,0,0,0,0,0,0,0,0,LOW
00:03:32,7.95,53,0,0,0,0,0,0,0,0,LOW
00:03:32,8.12,54,0,0,0,0,0,0,0,0,LOW
00:03:32,8.28,55,0,0,0,0,0,0,0,0,LOW
00:03:32,8.46,56,0,0,0,0,0,0,0,0,LOW
00:03:32,8.63,57,0,0,0,0,0,0,0,0,LOW
00:03:33,8.8,58,0,0,0,0,0,0,0,0,LOW
00:03:33,8.94,59,0,0,0,0,0,0,0,0,LOW
00:03:33,9.1,60,0,0,0,0,0,0,0,0,LOW
00:03:33,9.25,61,0,0,0,0,0,0,0,0,LOW
00:03:33,9.41,62,0,0,0,0,0,0,0,0,LOW
00:03:33,9.55,63,0,0,0,0,0,0,0,0,LOW
00:03:34,9.69,64,0,0,0,0,0,0,0,0,LOW
