wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:46:27,0.31,1,0,0,0,0,0,0,0,0,LOW
23:46:27,0.45,2,0,0,0,0,0,0,0,0,LOW
23:46:27,0.57,3,0,0,0,0,0,0,0,0,LOW
23:46:27,0.71,4,0,0,0,0,0,0,0,0,LOW
23:46:27,0.85,5,0,0,0,0,0,0,0,0,LOW
23:46:27,0.98,6,0,0,0,0,0,0,0,0,LOW
23:46:27,1.14,7,0,0,0,0,0,0,0,0,LOW
23:46:28,1.28,8,0,0,0,0,0,0,0,0,LOW
23:46:28,1.41,9,0,0,0,0,0,0,0,0,LOW
23:46:28,1.55,10,0,0,0,0,0,0,0,0,LOW
23:46:28,1.67,11,0,0,0,0,0,0,0,0,LOW
23:46:28,1.8,12,0,0,0,0,0,0,0,0,LOW
23:46:28,1.93,13,0,0,0,0,0,0,0,0,LOW
23:46:28,2.09,14,0,0,0,0,0,0,0,0,LOW
23:46:29,2.25,15,0,0,0,0,0,0,0,0,LOW
23:46:29,2.36,16,0,0,0,0,0,0,0,0,LOW
23:46:29,2.48,17,0,0,0,0,0,0,0,0,LOW
23:46:29,2.6,18,0,0,0,0,0,0,0,0,LOW
23:46:29,2.76,19,0,0,0,0,0,0,0,0,LOW
23:46:29,2.88,20,0,0,0,0,0,0,0,0,LOW
23:46:29,3.06,21,0,0,0,0,0,0,0,0,LOW
23:46:29,3.19,22,0,0,0,0,0,0,0,0,LOW
23:46:30,3.31,23,0,0,0,0,0,0,0,0,LOW
23:46:30,3.45,24,0,0,0,0,0,0,0,0,LOW
23:46:30,3.56,25,0,0,0,0,0,0,0,0,LOW
23:46:30,3.77,26,0,0,0,0,0,0,0,0,LOW
23:46:30,3.9,27,0,0,0,0,0,0,0,0,LOW
23:46:30,4.05,28,0,0,0,0,0,0,0,0,LOW
23:46:30,4.18,29,0,0,0,0,0,0,0,0,LOW
23:46:31,4.32,30,0,0,0,0,0,0,0,0,LOW
23:46:31,4.45,31,0,0,0,0,0,0,0,0,LOW
23:46:31,4.61,32,0,0,0,0,0,0,0,0,LOW
23:46:31,4.76,33,0,0,0,0,0,0,0,0,LOW
23:46:31,4.89,34,0,0,0,0,0,0,0,0,LOW
23:46:31,5.02,35,0,0,0,0,0,0,0,0,LOW
23:46:31,5.18,36,0,0,0,0,0,0,0,0,LOW
23:46:32,5.31,37,0,0,0,0,0,0,0,0,LOW
23:46:32,5.43,38,0,0,0,0,0,0,0,0,LOW
23:46:32,5.57,39,0,0,0,0,0,0,0,0,LOW
23:46:32,5.72,40,0,0,0,0,0,0,0,0,LOW
23:46:32,5.88,41,0,0,0,0,0,0,0,0,LOW
23:46:32,6.05,42,0,0,0,0,0,0,0,0,LOW
23:46:33,6.24,43,0,0,0,0,0,0,0,0,LOW
23:46:33,6.41,44,0,0,0,0,0,0,0,0,LOW
23:46:33,6.57,45,0,0,0,0,0,0,0,0,LOW
23:46:33,6.7,46,0,0,0,0,0,0,0,0,LOW
23:46:33,6.85,47,0,0,0,0,0,0,0,0,LOW
23:46:33,7.0,48,0,0,0,0,0,0,0,0,LOW
23:46:33,7.15,49,0,0,0,0,0,0,0,0,LOW
23:46:34,7.28,50,0,0,0,0,0,0,0,0,LOW
23:46:34,7.42,51,0,0,0,0,0,0,0,0,LOW
23:46:34,7.57,52,0,0,0,0,0,0,0,0,LOW
23:46:34,7.75,53,0,0,0,0,0,0,0,0,LOW
23:46:34,7.89,54,0,0,0,0,0,0,0,0,LOW
23:46:34,8.05,55,0,0,0,0,0,0,0,0,LOW
23:46:34,8.18,56,0,0,0,0,0,0,0,0,LOW
23:46:35,8.32,57,0,0,0,0,0,0,0,0,LOW
23:46:35,8.48,58,0,0,0,0,0,0,0,0,LOW
23:46:35,8.6,59,0,0,0,0,0,0,0,0,LOW
23:46:35,8.73,60,0,0,0,0,0,0,0,0,LOW
23:46:35,8.89,61,0,1,0,0,0,0,0,0,LOW
23:46:35,9.02,62,0,1,0,0,0,0,0,0,LOW
23:46:35,9.16,63,0,1,0,0,0,0,0,0,LOW
23:46:36,9.3,64,0,1,0,0,0,0,0,0,LOW
23:46:36,9.44,65,0,1,0,0,0,0,0,0,LOW
23:46:36,9.56,66,0,1,0,0,0,0,0,0,LOW
23:46:36,9.74,67,0,1,0,0,0,0,0,0,LOW
23:46:36,9.86,68,0,1,0,0,0,0,0,0,LOW
23:46:36,9.99,69,0,1,0,0,0,0,0,0,LOW
23:46:36,10.13,70,0,1,0,0,0,0,0,0,LOW
23:46:37,10.31,71,0,1,0,0,0,0,0,0,LOW
23:46:37,10.43,72,0,1,0,0,0,0,0,0,LOW
23:46:37,10.56,73,0,1,0,0,0,0,0,0,LOW
23:46:37,10.69,74,0,1,0,0,0,0,0,0,LOW
23:46:37,10.83,75,0,1,0,0,0,0,0,0,LOW
23:46:37,11.0,76,0,1,0,0,0,0,0,0,LOW
23:46:37,11.13,77,0,1,0,0,0,0,0,0,LOW
23:46:38,11.27,78,0,1,0,0,0,0,0,0,LOW
23:46:38,11.42,79,0,1,0,0,0,0,0,0,LOW
23:46:38,11.56,80,0,1,0,0,0,0,0,0,LOW
23:46:38,11.71,81,0,1,0,0,0,0,0,0,LOW
23:46:38,11.83,82,0,1,0,0,0,0,0,0,LOW
23:46:38,11.98,83,0,1,0,0,0,0,0,0,LOW
23:46:38,12.21,84,0,1,0,0,0,0,0,0,LOW
23:46:39,12.44,85,0,1,0,0,0,0,0,0,LOW
23:46:39,12.57,86,0,1,0,0,0,0,0,0,LOW
23:46:39,12.72,87,0,1,0,0,0,0,0,0,LOW
23:46:39,12.87,88,0,1,0,0,0,0,0,0,LOW
23:46:39,13.02,89,0,1,0,0,0,0,0,0,LOW
23:46:39,13.18,90,0,1,0,0,0,0,0,0,LOW
23:46:40,13.31,91,0,1,0,0,0,0,0,0,LOW
23:46:40,13.46,92,0,1,0,0,0,0,0,0,LOW
23:46:40,13.59,93,0,1,0,0,0,0,0,0,LOW
23:46:40,13.74,94,0,1,0,0,0,0,0,0,LOW
23:46:40,13.86,95,0,1,0,0,0,0,0,0,LOW
23:46:40,13.99,96,0,1,0,0,0,0,0,0,LOW
23:46:40,14.15,97,0,1,0,0,0,0,0,0,LOW
23:46:41,14.28,98,0,1,0,0,0,0,0,0,LOW
23:46:41,14.42,99,0,1,0,0,0,0,0,0,LOW
23:46:41,14.57,100,0,1,0,0,0,0,0,0,LOW
23:46:41,14.69,101,0,1,0,0,0,0,0,0,LOW
23:46:41,14.86,102,0,1,0,0,0,0,0,0,LOW
23:46:41,14.98,103,0,1,0,0,0,0,0,0,LOW
23:46:41,15.12,104,0,1,0,0,0,0,0,0,LOW
23:46:42,15.24,105,0,1,0,0,0,0,0,0,LOW
23:46:42,15.37,106,0,1,0,0,0,0,0,0,LOW
23:46:42,15.53,107,0,1,0,0,0,0,0,0,LOW
23:46:42,15.66,108,0,1,0,0,0,0,0,0,LOW
23:46:42,15.77,109,0,1,0,0,0,0,0,0,LOW
23:46:42,15.93,110,0,1,0,0,0,0,0,0,LOW
23:46:42,16.07,111,0,1,0,0,0,0,0,0,LOW
23:46:42,16.19,112,0,1,0,0,0,0,0,0,LOW
23:46:43,16.33,113,0,1,0,0,0,0,0,0,LOW
23:46:43,16.49,114,0,1,0,0,0,0,0,0,LOW
23:46:43,16.61,115,0,1,0,0,0,0,0,0,LOW
23:46:43,16.74,116,0,1,0,0,0,0,0,0,LOW
23:46:43,16.87,117,0,1,0,0,0,0,0,0,LOW
23:46:43,16.98,118,0,1,0,0,0,0,0,0,LOW
23:46:43,17.13,119,0,1,0,0,0,0,0,0,LOW
23:46:44,17.32,120,0,1,0,0,0,0,0,0,LOW
23:46:44,17.44,121,0,1,0,0,0,0,0,0,LOW
23:46:44,17.58,122,0,1,0,0,0,0,0,0,LOW
23:46:44,17.71,123,0,1,0,0,0,0,0,0,LOW
23:46:44,17.87,124,0,1,0,0,0,0,0,0,LOW
23:46:44,18.03,125,0,1,0,0,0,0,0,0,LOW
23:46:44,18.19,126,0,1,0,0,0,0,0,0,LOW
