wall_time,timestamp,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
23:25:11,0.23,1,10,0,0,0,0,0,0,17,LOW
23:25:11,0.33,2,10,0,0,0,0,0,0,17,LOW
23:25:11,0.43,3,10,0,0,0,0,0,0,17,LOW
23:25:11,0.54,4,10,0,0,0,0,0,0,17,LOW
23:25:11,0.62,5,10,0,0,0,0,0,0,17,LOW
23:25:12,0.71,6,10,0,0,0,0,0,0,17,LOW
23:25:12,0.8,7,10,0,0,0,0,0,0,17,LOW
23:25:12,0.89,8,10,0,0,0,0,0,0,17,LOW
23:25:12,0.97,9,10,0,0,0,0,0,0,17,LOW
23:25:12,1.06,10,10,0,0,0,0,0,0,17,LOW
23:25:12,1.14,11,10,0,0,0,0,0,0,17,LOW
23:25:12,1.22,12,10,0,0,0,0,0,0,17,LOW
23:25:12,1.32,13,10,0,0,0,0,0,0,17,LOW
23:25:12,1.41,14,10,0,0,0,0,0,0,17,LOW
23:25:12,1.49,15,10,0,0,0,0,0,0,17,LOW
23:25:12,1.57,16,10,0,0,0,0,0,0,17,LOW
23:25:12,1.66,17,10,0,0,0,0,0,0,17,LOW
23:25:13,1.75,18,10,0,0,0,0,0,0,17,LOW
23:25:13,1.84,19,10,0,0,0,0,0,0,17,LOW
23:25:13,1.92,20,10,0,0,0,0,0,0,17,LOW
23:25:13,2.0,21,10,0,0,0,0,0,0,17,LOW
23:25:13,2.08,22,10,0,0,0,0,0,0,17,LOW
23:25:13,2.16,23,10,0,0,0,0,0,0,17,LOW
23:25:13,2.24,24,10,0,0,0,0,0,0,17,LOW
23:25:13,2.32,25,10,0,0,0,0,0,0,17,LOW
23:25:13,2.4,26,10,0,0,0,0,0,0,17,LOW
23:25:13,2.49,27,10,0,0,0,0,0,0,17,LOW
23:25:13,2.58,28,10,0,0,0,0,0,0,17,LOW
23:25:13,2.66,29,10,0,0,0,0,0,0,17,LOW
23:25:14,2.74,30,10,0,0,0,0,0,0,17,LOW
23:25:14,2.83,31,10,0,0,0,0,0,0,17,LOW
23:25:14,2.91,32,10,0,0,0,0,0,0,17,LOW
23:25:14,3.0,33,10,0,0,0,0,0,0,17,LOW
23:25:14,3.09,34,10,0,0,0,0,0,0,17,LOW
23:25:14,3.18,35,10,0,0,0,0,0,0,17,LOW
23:25:14,3.26,36,10,0,0,0,0,0,0,17,LOW
23:25:14,3.34,37,10,0,0,0,0,0,0,17,LOW
23:25:14,3.43,38,10,0,0,0,0,0,0,17,LOW
23:25:14,3.52,39,10,0,0,0,0,0,0,17,LOW
23:25:14,3.61,40,10,0,0,0,0,0,0,17,LOW
23:25:15,3.7,41,10,0,0,0,0,0,0,17,LOW
23:25:15,3.78,42,10,0,0,0,0,0,0,17,LOW
23:25:15,3.87,43,10,0,0,0,0,0,0,17,LOW
23:25:15,3.96,44,10,0,0,0,0,0,0,17,LOW
23:25:15,4.05,45,10,0,0,0,0,0,0,17,LOW
23:25:15,4.13,46,10,0,0,0,0,0,0,17,LOW
23:25:15,4.22,47,10,0,0,0,0,0,0,17,LOW
23:25:15,4.32,48,10,0,0,0,0,0,0,17,LOW
23:25:15,4.41,49,10,0,0,0,0,0,0,17,LOW
23:25:15,4.49,50,10,0,0,0,0,0,0,17,LOW
23:25:15,4.58,51,10,0,0,0,0,0,0,17,LOW
23:25:15,4.66,52,10,0,0,0,0,0,0,17,LOW
23:25:16,4.74,53,10,0,0,0,0,0,0,17,LOW
23:25:16,4.83,54,10,0,0,0,0,0,0,17,LOW
23:25:16,4.92,55,10,0,0,0,0,0,0,17,LOW
23:25:16,5.01,56,10,0,0,0,0,0,0,17,LOW
23:25:16,5.1,57,10,0,0,0,0,0,0,17,LOW
23:25:16,5.19,58,10,0,0,0,0,0,0,17,LOW
23:25:16,5.28,59,10,0,0,0,0,0,0,17,LOW
23:25:16,5.38,60,10,0,0,0,0,0,0,17,LOW
23:25:16,5.49,61,10,0,0,0,0,0,0,17,LOW
23:25:16,5.63,62,11,0,0,0,0,0,0,18,LOW
23:25:17,5.78,63,11,0,0,0,0,0,0,18,LOW
23:25:17,5.91,64,11,0,0,0,0,0,0,18,LOW
23:25:17,6.06,65,11,0,0,0,0,0,0,18,LOW
23:25:17,6.19,66,11,0,0,0,0,0,0,18,LOW
23:25:17,6.35,67,11,0,0,0,0,0,0,18,LOW
23:25:17,6.51,68,10,0,1,0,0,0,0,17,LOW
23:25:17,6.64,69,10,0,1,0,0,0,0,17,LOW
23:25:18,6.81,70,10,0,1,0,0,0,0,17,LOW
23:25:18,6.94,71,10,0,1,0,0,0,0,17,LOW
23:25:18,7.07,72,10,0,1,0,0,0,0,17,LOW
23:25:18,7.2,73,10,0,1,0,0,0,0,17,LOW
23:25:18,7.34,74,10,0,1,0,0,0,0,17,LOW
23:25:18,7.52,75,10,0,1,0,0,0,0,17,LOW
23:25:18,7.65,76,10,0,1,0,0,0,0,17,LOW
23:25:19,7.82,77,10,0,1,0,0,0,0,17,LOW
23:25:19,7.95,78,10,0,1,0,0,0,0,17,LOW
23:25:19,8.09,79,10,0,1,0,0,0,0,17,LOW
23:25:19,8.23,80,10,0,1,0,0,0,0,17,LOW
23:25:19,8.36,81,10,0,1,0,0,0,0,17,LOW
23:25:19,8.49,82,10,0,1,0,0,0,0,17,LOW
23:25:19,8.61,83,10,0,1,0,0,0,0,17,LOW
23:25:20,8.73,84,10,0,1,0,0,0,0,17,LOW
23:25:20,8.9,85,10,0,1,0,0,0,0,17,LOW
23:25:20,9.03,86,10,0,1,0,0,0,0,17,LOW
23:25:20,9.16,87,10,0,1,0,0,0,0,17,LOW
23:25:20,9.29,88,10,0,1,0,0,0,0,17,LOW
23:25:20,9.42,89,10,0,1,0,0,0,0,17,LOW
23:25:20,9.56,90,10,0,1,0,0,0,0,17,LOW
23:25:21,9.7,91,10,0,1,0,0,0,0,17,LOW
23:25:21,9.82,92,10,0,1,0,0,0,0,17,LOW
23:25:21,9.94,93,10,0,1,0,0,0,0,17,LOW
23:25:21,10.07,94,10,0,1,0,0,0,0,17,LOW
23:25:21,10.2,95,10,0,1,0,0,0,0,17,LOW
23:25:21,10.33,96,10,0,1,0,0,0,0,17,LOW
23:25:21,10.48,97,10,0,1,0,0,0,0,17,LOW
23:25:21,10.6,98,10,0,1,0,0,0,0,17,LOW
23:25:22,10.72,99,10,0,1,0,0,0,0,17,LOW
23:25:22,10.85,100,10,0,1,0,0,0,0,17,LOW
23:25:22,10.98,101,10,0,1,0,0,0,0,17,LOW
23:25:22,11.13,102,10,0,1,0,0,0,0,17,LOW
23:25:22,11.26,103,10,0,1,0,0,0,0,17,LOW
23:25:22,11.38,104,10,0,1,0,0,0,0,17,LOW
23:25:22,11.54,105,10,0,1,0,0,0,0,17,LOW
23:25:22,11.66,106,10,0,1,0,0,0,0,17,LOW
23:25:23,11.78,107,10,0,1,0,0,0,0,17,LOW
23:25:23,11.91,108,10,0,1,0,0,0,0,17,LOW
23:25:23,12.02,109,10,0,1,0,0,0,0,17,LOW
23:25:23,12.16,110,10,0,1,0,0,0,0,17,LOW
23:25:23,12.37,111,10,0,1,0,0,0,0,17,LOW
23:25:23,12.5,112,10,0,1,0,0,0,0,17,LOW
23:25:23,12.66,113,10,0,1,0,0,0,0,17,LOW
23:25:24,12.84,114,10,0,1,0,0,0,0,17,LOW
23:25:24,13.0,115,10,0,1,0,0,0,0,17,LOW
23:25:24,13.15,116,10,0,1,0,0,0,0,17,LOW
23:25:24,13.27,117,10,0,1,0,0,0,0,17,LOW
23:25:24,13.44,118,10,0,1,0,0,0,0,17,LOW
23:25:24,13.65,119,10,0,1,0,0,0,0,17,LOW
23:25:25,13.77,120,10,0,1,0,0,0,0,17,LOW
23:25:25,13.9,121,10,0,1,0,0,0,0,17,LOW
23:25:25,14.02,122,9,0,2,0,0,0,0,15,LOW
23:25:25,14.15,123,9,0,2,0,0,0,0,15,LOW
23:25:25,14.33,124,9,0,2,0,0,0,0,15,LOW
23:25:25,14.45,125,9,0,2,0,0,0,0,15,LOW
23:25:25,14.58,126,9,0,2,0,0,0,0,15,LOW
23:25:26,14.71,127,9,0,2,0,0,0,0,15,LOW
23:25:26,14.83,128,9,0,2,0,0,0,0,15,LOW
23:25:26,14.95,129,9,0,2,0,0,0,0,15,LOW
23:25:26,15.08,130,9,0,2,0,0,0,0,15,LOW
23:25:26,15.19,131,9,0,2,0,0,0,0,15,LOW
23:25:26,15.35,132,9,0,2,0,0,0,0,15,LOW
23:25:26,15.46,133,9,0,2,0,0,0,0,15,LOW
23:25:26,15.59,134,9,0,2,0,0,0,0,15,LOW
23:25:27,15.77,135,9,0,2,0,0,0,0,15,LOW
23:25:27,15.89,136,9,0,2,0,0,0,0,15,LOW
23:25:27,16.02,137,9,0,2,0,0,0,0,15,LOW
23:25:27,16.17,138,9,0,2,0,0,0,0,15,LOW
23:25:27,16.29,139,9,0,2,0,0,0,0,15,LOW
