wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:30:36,0.22,1,0,0,0,0,0,0,0,0,LOW
11:30:36,0.3,2,0,0,0,0,0,0,0,0,LOW
11:30:36,0.38,3,0,0,0,0,0,0,0,0,LOW
11:30:36,0.46,4,0,0,0,0,0,0,0,0,LOW
11:30:36,0.53,5,0,0,0,0,0,0,0,0,LOW
11:30:36,0.6,6,0,0,0,0,0,0,0,0,LOW
11:30:36,0.69,7,0,0,0,0,0,0,0,0,LOW
11:30:36,0.75,8,0,0,0,0,0,0,0,0,LOW
11:30:36,0.82,9,0,0,0,0,0,0,0,0,LOW
11:30:36,0.89,10,0,0,0,0,0,0,0,0,LOW
11:30:36,0.98,11,0,0,0,0,0,0,0,0,LOW
11:30:36,1.05,12,0,0,0,0,0,0,0,0,LOW
11:30:37,1.12,13,0,0,0,0,0,0,0,0,LOW
11:30:37,1.18,14,0,0,0,0,0,0,0,0,LOW
11:30:37,1.25,15,0,0,0,0,0,0,0,0,LOW
11:30:37,1.31,16,0,0,0,0,0,0,0,0,LOW
11:30:37,1.4,17,0,0,0,0,0,0,0,0,LOW
11:30:37,1.48,18,0,0,0,0,0,0,0,0,LOW
11:30:37,1.56,19,0,0,0,0,0,0,0,0,LOW
11:30:37,1.63,20,0,0,0,0,0,0,0,0,LOW
11:30:37,1.72,21,0,0,0,0,0,0,0,0,LOW
11:30:37,1.78,22,0,0,0,0,0,0,0,0,LOW
11:30:37,1.88,23,0,0,0,0,0,0,0,0,LOW
11:30:37,1.95,24,0,0,0,0,0,0,0,0,LOW
11:30:37,2.01,25,0,0,0,0,0,0,0,0,LOW
11:30:38,2.08,26,0,0,0,0,0,0,0,0,LOW
11:30:38,2.14,27,0,0,0,0,0,0,0,0,LOW
11:30:38,2.2,28,0,0,0,0,0,0,0,0,LOW
11:30:38,2.28,29,0,0,0,0,0,0,0,0,LOW
11:30:38,2.34,30,0,0,0,0,0,0,0,0,LOW
11:30:38,2.41,31,0,0,0,0,0,0,0,0,LOW
11:30:38,2.47,32,0,0,0,0,0,0,0,0,LOW
11:30:38,2.54,33,0,0,0,0,0,0,0,0,LOW
