wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
00:07:52,0.23,2,47,0,0,0,0,0,0,78,HIGH
00:07:52,0.32,4,47,0,0,0,0,0,0,78,HIGH
00:07:52,0.43,6,47,0,0,0,0,0,0,78,HIGH
00:07:52,0.51,8,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.6,10,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.68,12,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.76,14,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.83,16,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.91,18,47,0,0,0,0,0,0,78,HIGH
00:07:53,0.99,20,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.07,22,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.14,24,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.22,26,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.3,28,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.39,30,47,0,0,0,0,0,0,78,HIGH
00:07:53,1.47,32,47,0,0,0,0,0,0,78,HIGH
00:07:54,1.56,34,47,0,0,0,0,0,0,78,HIGH
00:07:54,1.66,36,47,0,0,0,0,0,0,78,HIGH
00:07:54,1.79,38,47,0,0,0,0,0,0,78,HIGH
00:07:54,1.93,40,47,0,0,0,0,0,0,78,HIGH
00:07:54,2.04,42,47,0,0,0,0,0,0,78,HIGH
00:07:54,2.14,44,47,0,0,0,0,0,0,78,HIGH
00:07:54,2.24,46,47,0,0,0,0,0,0,78,HIGH
00:07:54,2.33,48,47,0,0,0,0,0,0,78,HIGH
00:07:54,2.43,50,47,0,0,0,0,0,0,78,HIGH
00:07:55,2.53,52,47,0,0,0,0,0,0,78,HIGH
00:07:55,2.62,54,47,0,0,0,0,0,0,78,HIGH
00:07:55,2.71,56,47,0,0,0,0,0,0,78,HIGH
00:07:55,2.8,58,47,0,0,0,0,0,0,78,HIGH
00:07:55,2.89,60,47,0,0,0,0,0,0,78,HIGH
00:07:55,3.01,62,48,0,0,0,0,0,0,80,HIGH
00:07:55,3.12,64,48,0,0,0,0,0,0,80,HIGH
00:07:55,3.23,66,48,0,0,0,0,0,0,80,HIGH
00:07:55,3.33,68,48,0,0,0,0,0,0,80,HIGH
00:07:55,3.44,70,48,0,0,0,0,0,0,80,HIGH
00:07:56,3.55,72,49,0,0,0,0,0,0,82,HIGH
00:07:56,3.66,74,48,0,0,0,0,0,0,80,HIGH
00:07:56,3.75,76,47,0,0,0,0,0,0,78,HIGH
00:07:56,3.87,78,48,0,0,0,0,0,0,80,HIGH
00:07:56,3.98,80,47,0,0,0,0,0,0,78,HIGH
00:07:56,4.11,82,48,0,0,0,0,0,0,80,HIGH
00:07:56,4.22,84,48,0,0,0,0,0,0,80,HIGH
00:07:56,4.34,86,50,0,0,0,0,0,0,83,HIGH
00:07:56,4.45,88,50,0,0,0,0,0,0,83,HIGH
00:07:57,4.57,90,48,0,0,0,0,0,0,80,HIGH
00:07:57,4.7,92,49,0,0,0,0,0,0,82,HIGH
00:07:57,4.8,94,49,0,0,0,0,0,0,82,HIGH
00:07:57,4.91,96,50,0,0,0,0,0,0,83,HIGH
00:07:57,5.01,98,50,0,0,0,0,0,0,83,HIGH
00:07:57,5.11,100,50,0,0,0,0,0,0,83,HIGH
00:07:57,5.22,102,50,0,0,0,0,0,0,83,HIGH
00:07:57,5.32,104,50,0,0,0,0,0,0,83,HIGH
00:07:57,5.42,106,50,0,0,0,0,0,0,83,HIGH
00:07:58,5.52,108,50,0,0,0,0,0,0,83,HIGH
00:07:58,5.62,110,50,0,0,0,0,0,0,83,HIGH
00:07:58,5.71,112,49,0,0,0,0,0,0,82,HIGH
00:07:58,5.82,114,50,0,0,0,0,0,0,83,HIGH
00:07:58,5.95,116,49,0,0,0,0,0,0,82,HIGH
00:07:58,6.08,118,49,0,0,0,0,0,0,82,HIGH
00:07:58,6.2,120,49,0,0,0,0,0,0,82,HIGH
00:07:58,6.32,122,49,0,0,0,0,0,0,82,HIGH
00:07:58,6.45,124,50,0,0,0,0,0,0,83,HIGH
00:07:59,6.6,126,50,0,0,0,0,0,0,83,HIGH
00:07:59,6.76,128,49,0,0,0,0,0,0,82,HIGH
00:07:59,6.88,130,51,0,0,0,0,0,0,85,HIGH
00:07:59,7.01,132,51,0,0,0,0,0,0,85,HIGH
00:07:59,7.13,134,50,0,0,0,0,0,0,83,HIGH
00:07:59,7.26,136,49,0,0,0,0,0,0,82,HIGH
00:07:59,7.38,138,49,0,0,0,0,0,0,82,HIGH
00:07:59,7.51,140,49,0,0,0,0,0,0,82,HIGH
00:08:00,7.67,142,49,0,0,0,0,0,0,82,HIGH
00:08:00,7.81,144,49,0,0,0,0,0,0,82,HIGH
00:08:00,7.97,146,49,0,0,0,0,0,0,82,HIGH
00:08:00,8.13,148,49,0,0,0,0,0,0,82,HIGH
00:08:00,8.26,150,48,0,0,0,0,0,0,80,HIGH
00:08:01,8.57,152,48,0,0,0,0,0,0,80,HIGH
00:08:01,8.85,154,48,0,0,0,0,0,0,80,HIGH
00:08:01,9.1,156,48,0,0,0,0,0,0,80,HIGH
00:08:01,9.25,158,49,0,0,0,0,0,0,82,HIGH
00:08:01,9.41,160,49,0,0,0,0,0,0,82,HIGH
00:08:02,9.62,162,49,0,0,0,0,0,0,82,HIGH
00:08:02,9.81,164,49,0,0,0,0,0,0,82,HIGH
00:08:02,9.94,166,48,0,0,0,0,0,0,80,HIGH
00:08:02,10.1,168,48,0,0,0,0,0,0,80,HIGH
00:08:02,10.26,170,48,0,0,0,0,0,0,80,HIGH
00:08:02,10.39,172,48,0,0,0,0,0,0,80,HIGH
00:08:03,10.52,174,48,0,0,0,0,0,0,80,HIGH
00:08:03,10.64,176,48,0,0,0,0,0,0,80,HIGH
00:08:03,10.77,178,48,0,0,0,0,0,0,80,HIGH
00:08:03,10.88,180,48,0,0,0,0,0,0,80,HIGH
00:08:03,11.0,182,49,0,0,0,0,0,0,82,HIGH
00:08:03,11.11,184,48,0,0,0,0,0,0,80,HIGH
00:08:03,11.23,186,49,0,0,0,0,0,0,82,HIGH
00:08:03,11.34,188,49,0,0,0,0,0,0,82,HIGH
00:08:03,11.47,190,49,0,0,0,0,0,0,82,HIGH
00:08:04,11.66,192,49,0,0,0,0,0,0,82,HIGH
00:08:04,11.81,194,49,0,0,0,0,0,0,82,HIGH
00:08:04,11.92,196,48,0,0,0,0,0,0,80,HIGH
00:08:04,12.06,198,48,0,0,0,0,0,0,80,HIGH
00:08:04,12.17,200,48,0,0,0,0,0,0,80,HIGH
00:08:04,12.29,202,48,0,0,0,0,0,0,80,HIGH
00:08:04,12.4,204,48,0,0,0,0,0,0,80,HIGH
00:08:04,12.51,206,48,0,0,0,0,0,0,80,HIGH
00:08:05,12.62,208,48,0,0,0,0,0,0,80,HIGH
00:08:05,12.73,210,48,0,0,0,0,0,0,80,HIGH
00:08:05,12.84,212,48,0,0,0,0,0,0,80,HIGH
00:08:05,12.94,214,49,0,0,0,0,0,0,82,HIGH
00:08:05,13.05,216,49,0,0,0,0,0,0,82,HIGH
00:08:05,13.17,218,49,0,0,0,0,0,0,82,HIGH
00:08:05,13.28,220,48,0,0,0,0,0,0,80,HIGH
00:08:05,13.4,222,48,0,0,0,0,0,0,80,HIGH
00:08:06,13.52,224,48,0,0,0,0,0,0,80,HIGH
00:08:06,13.65,226,48,0,0,0,0,0,0,80,HIGH
00:08:06,13.75,228,47,0,0,0,0,0,0,78,HIGH
00:08:06,13.87,230,48,0,0,0,0,0,0,80,HIGH
00:08:06,13.98,232,48,0,0,0,0,0,0,80,HIGH
00:08:06,14.12,234,48,0,0,0,0,0,0,80,HIGH
00:08:06,14.23,236,48,0,0,0,0,0,0,80,HIGH
00:08:06,14.33,238,49,0,0,0,0,0,0,82,HIGH
00:08:06,14.44,240,48,0,0,0,0,0,0,80,HIGH
00:08:07,14.55,242,47,0,0,0,0,0,0,78,HIGH
00:08:07,14.66,244,47,0,0,0,0,0,0,78,HIGH
00:08:07,14.77,246,47,0,0,0,0,0,0,78,HIGH
00:08:07,14.89,248,49,0,0,0,0,0,0,82,HIGH
00:08:07,15.01,250,48,0,0,0,0,0,0,80,HIGH
00:08:07,15.11,252,47,0,0,0,0,0,0,78,HIGH
00:08:07,15.22,254,47,0,0,0,0,0,0,78,HIGH
