wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
11:39:23,0.16,2,2,0,0,0,0,0,0,3,LOW
11:39:23,0.29,4,2,0,0,0,0,0,0,3,LOW
11:39:23,0.38,6,2,0,0,0,0,0,0,3,LOW
11:39:23,0.47,8,2,0,0,0,0,0,0,3,LOW
11:39:23,0.56,10,2,0,0,0,0,0,0,3,LOW
11:39:23,0.63,12,2,0,0,0,0,0,0,3,LOW
11:39:24,0.71,14,2,0,0,0,0,0,0,3,LOW
11:39:24,0.79,16,2,0,0,0,0,0,0,3,LOW
11:39:24,0.88,18,2,0,0,0,0,0,0,3,LOW
11:39:24,0.96,20,2,0,0,0,0,0,0,3,LOW
11:39:24,1.04,22,2,0,0,0,0,0,0,3,LOW
11:39:24,1.11,24,2,0,0,0,0,0,0,3,LOW
11:39:24,1.19,26,2,0,0,0,0,0,0,3,LOW
11:39:24,1.27,28,2,0,0,0,0,0,0,3,LOW
11:39:24,1.35,30,2,0,0,0,0,0,0,3,LOW
11:39:24,1.43,32,2,0,0,0,0,0,0,3,LOW
11:39:24,1.51,34,2,0,0,0,0,0,0,3,LOW
11:39:24,1.6,36,2,0,0,0,0,0,0,3,LOW
11:39:24,1.68,38,2,0,0,0,0,0,0,3,LOW
11:39:25,1.76,40,2,0,0,0,0,0,0,3,LOW
11:39:25,1.85,42,2,0,0,0,0,0,0,3,LOW
11:39:25,1.93,44,2,0,0,0,0,0,0,3,LOW
11:39:25,2.02,46,2,0,0,0,0,0,0,3,LOW
11:39:25,2.1,48,2,0,0,0,0,0,0,3,LOW
11:39:25,2.19,50,2,0,0,0,0,0,0,3,LOW
11:39:25,2.27,52,2,0,0,0,0,0,0,3,LOW
11:39:25,2.36,54,2,0,0,0,0,0,0,3,LOW
11:39:25,2.44,56,2,0,0,0,0,0,0,3,LOW
11:39:25,2.53,58,2,0,0,0,0,0,0,3,LOW
11:39:25,2.62,60,2,0,0,0,0,0,0,3,LOW
11:39:26,2.71,62,3,0,0,0,0,0,0,5,LOW
11:39:26,2.8,64,3,0,0,0,0,0,0,5,LOW
11:39:26,2.89,66,3,0,0,0,0,0,0,5,LOW
11:39:26,2.98,68,3,0,0,0,0,0,0,5,LOW
11:39:26,3.07,70,3,0,0,0,0,0,0,5,LOW
11:39:26,3.15,72,4,0,0,0,0,0,0,7,LOW
11:39:26,3.24,74,3,0,0,0,0,0,0,5,LOW
11:39:26,3.33,76,2,0,0,0,0,0,0,3,LOW
11:39:26,3.41,78,3,0,0,0,0,0,0,5,LOW
11:39:26,3.49,80,2,0,0,0,0,0,0,3,LOW
11:39:26,3.58,82,3,0,0,0,0,0,0,5,LOW
11:39:26,3.66,84,3,0,0,0,0,0,0,5,LOW
11:39:27,3.75,86,5,0,0,0,0,0,0,8,LOW
11:39:27,3.83,88,5,0,0,0,0,0,0,8,LOW
11:39:27,3.92,90,3,0,0,0,0,0,0,5,LOW
11:39:27,3.99,92,4,0,0,0,0,0,0,7,LOW
11:39:27,4.07,94,4,0,0,0,0,0,0,7,LOW
11:39:27,4.15,96,5,0,0,0,0,0,0,8,LOW
11:39:27,4.24,98,5,0,0,0,0,0,0,8,LOW
11:39:27,4.32,100,5,0,0,0,0,0,0,8,LOW
11:39:27,4.4,102,5,0,0,0,0,0,0,8,LOW
11:39:27,4.48,104,5,0,0,0,0,0,0,8,LOW
11:39:27,4.57,106,5,0,0,0,0,0,0,8,LOW
11:39:27,4.65,108,5,0,0,0,0,0,0,8,LOW
11:39:28,4.73,110,5,0,0,0,0,0,0,8,LOW
11:39:28,4.81,112,4,0,0,0,0,0,0,7,LOW
11:39:28,4.9,114,5,0,0,0,0,0,0,8,LOW
11:39:28,4.99,116,4,0,0,0,0,0,0,7,LOW
11:39:28,5.08,118,4,0,0,0,0,0,0,7,LOW
11:39:28,5.17,120,4,0,0,0,0,0,0,7,LOW
11:39:28,5.26,122,4,0,0,0,0,0,0,7,LOW
11:39:28,5.35,124,5,0,0,0,0,0,0,8,LOW
11:39:28,5.44,126,5,0,0,0,0,0,0,8,LOW
11:39:28,5.53,128,4,0,0,0,0,0,0,7,LOW
11:39:28,5.62,130,6,0,0,0,0,0,0,10,LOW
11:39:29,5.72,132,6,0,0,0,0,0,0,10,LOW
11:39:29,5.82,134,5,0,0,0,0,0,0,8,LOW
