wall_time,elapsed_s,frame,count,in_count,out_count,door_a_in,door_a_out,door_b_in,door_b_out,occupancy_pct,density
12:40:15,0.18,1,48,0,0,0,0,0,0,80,HIGH
12:40:15,0.27,2,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.37,3,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.47,4,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.58,5,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.67,6,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.78,7,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.87,8,48,0,0,0,0,0,0,80,HIGH
12:40:16,0.97,9,48,0,0,0,0,0,0,80,HIGH
12:40:16,1.05,10,48,0,0,0,0,0,0,80,HIGH
12:40:16,1.14,11,48,0,0,0,0,0,0,80,HIGH
12:40:16,1.23,12,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.33,13,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.41,14,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.49,15,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.57,16,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.65,17,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.74,18,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.85,19,48,0,0,0,0,0,0,80,HIGH
12:40:17,1.94,20,48,0,0,0,0,0,0,80,HIGH
12:40:17,2.02,21,48,0,0,0,0,0,0,80,HIGH
12:40:17,2.1,22,48,0,0,0,0,0,0,80,HIGH
12:40:17,2.18,23,48,0,0,0,0,0,0,80,HIGH
12:40:17,2.26,24,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.35,25,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.45,26,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.54,27,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.62,28,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.7,29,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.79,30,48,0,0,0,0,0,0,80,HIGH
12:40:18,2.87,31,48,0,0,0,0,0,0,80,HIGH
